Match_ID,A_Off_Rating,A_Def_Rating,A_Net_Rating,A_Star_Player,A_Chemistry,A_Injury,A_Last5_WinPct,A_Momentum,A_Rest,B_Off_Rating,B_Def_Rating,B_Net_Rating,B_Star_Player,B_Chemistry,B_Injury,B_Last5_WinPct,B_Momentum,B_Rest,Home_Team,Tournament_Stage,Winner
18,110.10073920625436,108.78140878839065,1.3193304178637106,89.46898708302281,0.7223136909657949,0.10450493587732729,0.3745812533954202,0.4379229522204456,3,103.81592172915627,108.19608139407154,-4.3801596649152685,85.6854785416023,0.7277150524528503,0.3112842343777577,0.2835162170266996,0.3269952606689368,2,A,1,1
19,123.82198101947407,96.05918908467446,27.76279193479961,135.06761272522752,1.0,0.21069233022135897,0.9728721166838658,0.9602754520049481,4,104.829604005594,104.77156034522471,0.05804366036929309,76.43548893843305,0.7048767197018484,0.07419559072282485,0.4415355592838503,0.4655017705444007,2,A,0,1
20,114.80843155369229,102.84579855865641,11.962632995035875,99.69771310088527,0.7456281570729218,0.15030667689367266,0.7704167793130745,0.7693938189331575,4,120.84776308246553,102.08304984456518,18.764713237900352,108.90446635991096,1.0,0.10008079597453234,0.887350602048048,0.8792924769958634,4,A,1,1
21,102.28061231535916,113.48841167998751,-11.207799364628343,62.272008389728605,0.34890332926297735,0.3613967127047882,0.08056493098716411,0.14668561539460112,2,118.46739589479671,93.93008410861509,24.53731178618162,111.60980679047192,1.0,0.037529611254818955,0.9535849145789379,0.940484499502684,2,A,2,0
22,126.25714020767376,93.88698480559934,32.37015540207442,136.36039844046692,1.0,0.43704816294778526,0.982152575751737,0.9741730338859091,1,121.99910940540158,100.7355676514365,21.263541753965086,113.13307912931329,1.0,0.2549158231510263,0.82991349887093,0.8553234595978765,0,B,1,1
23,100.25208286970732,98.71739979784556,1.534683071861764,87.91455209949024,0.5927878968190031,0.2507274020668335,0.5163381143236742,0.5251196487077938,2,109.6669917257046,100.7990747354087,8.86791699029591,108.16917994345667,0.6714004251842532,0.1716750849480902,0.7635436784311823,0.7414172664294404,2,A,2,0
24,115.20852045336244,98.64185252939927,16.566667923963166,107.40615276866708,0.8022297513894519,0.3873470485042034,0.9128271498236771,0.8836123106930491,0,96.72726729289874,110.34932818887573,-13.622060895976986,65.86651600171317,0.17150819064219316,0.08607546988323166,0.2762698196837026,0.24731468735309972,4,B,1,1
25,111.80797819275224,114.71797950318171,-2.9100013104294646,83.1178888291798,0.521176077895824,0.26574044623218723,0.2249880876238555,0.3060964670062164,3,109.91018045296289,94.89604771429289,15.01413273867,106.54994216683482,0.6724876129923443,0.411803701772353,0.9602703296485817,0.9032762643410428,4,A,1,0
26,103.48172697607762,122.77584265158083,-19.294115675503207,56.7513662986874,0.21519750297090584,0.019730387311711818,0.09268262847051512,0.10633586708138568,0,112.12764215483546,106.29221890474133,5.835423250094124,97.5743958681863,0.8049014560402065,0.03228085788801145,0.8726246247131946,0.7803276097557634,4,A,1,0
27,105.52206420217382,120.04020091728657,-14.518136715112746,64.14035404276956,0.3628289549196297,0.2111934778773545,0.11252945918154221,0.14340671436149222,2,105.93275236084997,98.06527586635573,7.867476494494241,98.56700285785469,0.8269846425551335,0.25225304147711075,0.8740160270219589,0.799262640851224,4,B,1,0
28,122.08642574491621,93.11272095316284,28.973704791753377,116.76259217505563,1.0,0.05414041278613314,0.9841195810825201,0.9695582675063944,1,117.97552054622723,113.49465432434117,4.48086622188606,80.27599304816411,0.811089530406376,0.1374881672424946,0.5948485572482799,0.6009828203668148,4,B,2,1
29,106.74980216488173,110.08423189659213,-3.334429731710401,91.28434680790009,0.8507556190784678,0.09226290479387278,0.319312186944508,0.35854856469727237,4,92.04157673834152,113.40646984035264,-21.364893102011123,48.28446980066869,0.19092619842544284,0.5452068825751831,0.09416851926754734,0.09874131636066055,1,B,0,1
30,116.94279229330546,100.5078878600261,16.434904433279357,106.63911762339245,0.8659562002278394,0.2546428555638246,0.9139203948282715,0.8835559661948682,0,102.99579978550507,109.63688167619931,-6.641081890694238,81.54762300475912,0.4176394378929905,0.35430667943603916,0.24134099662344083,0.28073154539600825,2,B,2,1
31,108.02105799311916,107.47618116994032,0.5448768231788392,85.62485663466956,0.61916313240808,0.16159145741271724,0.3375478204689951,0.40797611283921253,3,116.4593388886624,114.72421800201245,1.735120886649952,85.38528186754849,0.6156112685941647,0.10427388608933569,0.7949810597838951,0.6942964434634669,4,B,0,0
32,101.51793380843104,99.0564387490644,2.4614950593666407,85.85642674937299,0.874878302730087,0.3455939957646007,0.750923844114163,0.6750457213806833,0,99.09837117168017,92.70997056084781,6.388400610832363,100.22704463148307,0.6704094963826378,0.12529364365628093,0.6877429215349985,0.6744422360342132,4,B,2,0
33,114.22211808745328,114.66579102096594,-0.4436729335126586,83.98654148516596,0.5138598271023997,0.14768787930922622,0.5471663831744443,0.5238638282187784,2,99.38768787112193,105.10487223013597,-5.717184359014041,78.8508034442812,0.47673419526035216,0.08593766286065657,0.29111213690676835,0.3190034418890547,3,B,0,1
34,107.79352347518406,99.53974998853326,8.2537734866508,104.19642574050972,0.7981073765572776,0.22509680565777457,0.835390988671618,0.7793852365013543,1,105.1725099607779,105.94302183002225,-0.7705118692443449,87.69382998878179,0.6715907533715205,0.09334252060627274,0.39380792987728325,0.4285834490060178,4,A,2,1
35,109.75233399490742,105.31427941690744,4.438054577999978,95.01836828906882,0.6469467881590724,0.17962758914793078,0.6880579355761173,0.6565009296095226,4,120.76835365971773,125.24191630746458,-4.473562647746846,75.17538351287332,0.38168400906933053,0.06008761436491633,0.5624401892871792,0.4934599221056926,1,A,0,1
36,107.41387768563155,117.14452722311935,-9.730649537487807,72.26199484620092,0.3828864189132063,0.18170525093336387,0.255888122940195,0.26324087921150274,2,106.65036127354841,119.63942246660534,-12.989061193056926,64.92441870768346,0.4609779931818876,0.24877572310668922,0.0770299020586072,0.13195761037459358,3,A,2,1
37,101.60937332734659,91.04514105569086,10.564232271655726,91.94356499143117,0.9714084681473186,0.12766727652358328,0.9083343380687369,0.841803173340253,0,107.19307754421169,99.63269864914321,7.560378895068482,100.18048469107558,0.6715124343239146,0.10875708907339338,0.8302378489529747,0.770339869090652,1,A,0,1
38,120.83876137898599,116.22914104242453,4.609620336561463,92.43181933140811,0.496943719430161,0.26091915627525686,0.7780811816015164,0.7121456579350564,0,111.15949931824944,104.94013586033526,6.219363457914184,91.65701175675443,0.6964373625782796,0.3793557439217586,0.35920304882596166,0.4757853540931758,2,A,0,0
39,106.17001102669218,118.04604900458817,-11.87603797789599,64.98728774178514,0.3821347180932376,0.07975779526031297,0.18831501537391881,0.2064641166327113,3,102.84314158224397,106.50502684670913,-3.6618852644651554,86.74206152507094,0.6299467486575604,0.2057258260267823,0.32819065491274896,0.36069932414697636,0,A,2,0
40,103.55175744263545,106.39366507167412,-2.8419076290386727,71.43039403805787,0.5886181956491922,0.03439148664002332,0.3363696961944717,0.3735924799413813,2,112.29579166763146,91.31825885147649,20.977532816154977,114.96760634118645,1.0,0.2002172609918194,0.9536077616830703,0.9284385041358915,4,B,1,0
41,122.96886846230173,95.44031729874126,27.528551163560465,123.29820476254403,1.0,0.10595092283993364,0.9771911754092093,0.9623444627234042,4,110.59170371258854,103.85973079273421,6.7319729198543286,97.87484346381602,0.6850425537644395,0.14210042306767323,0.8829001162276873,0.7946275562422345,1,B,2,1
42,107.0997197992051,112.67040300925032,-5.5706832100452175,72.3911928916212,0.31373163730334297,0.3671201102720567,0.08041366448176547,0.19393862454856445,2,114.34799282231474,116.66887723124377,-2.3208844089290324,82.0423498797971,0.4278482817785349,0.34951356478023077,0.3262440632418259,0.3726412145231617,1,A,2,1
43,100.94547086293844,94.88482985868755,6.060641004250883,95.6187331082626,0.7633813124762436,0.2009703359350505,0.6965530104815245,0.6767487855865136,1,113.70038842118032,109.92018190148038,3.780206519699945,95.33529299280275,0.7161658897080367,0.33769438818112857,0.531895543456693,0.5564955739512164,4,B,0,1
44,103.74323451782026,103.07985590928163,0.663378608538622,81.03916636475769,0.5911478389981926,0.3457425084619873,0.6127469370827577,0.5742795166234456,0,108.01389679371907,103.24087762344347,4.773019170275603,92.93156514022186,0.7144324717613179,0.2285072957498684,0.7474535433233173,0.6953163498662147,1,B,2,0
45,125.28643670767028,116.82933554020644,8.457101167463833,96.84287238088194,0.8818173425418969,0.2756510205974494,0.8375477961322069,0.7823952648764563,3,123.80333020044372,102.96742422344457,20.835905976999157,114.00803992162092,0.9599497422727743,0.06305495586075016,0.9535374064745741,0.9278416484784981,2,A,2,0
46,95.2258205242288,103.46664469991916,-8.240824175690364,68.73725546717993,0.47546034568550205,0.032152111762608564,0.20503952550729218,0.24498282081283915,3,119.30788366425007,100.5653424471818,18.742541217068265,116.31476094413802,1.0,0.23342094320847828,0.9432903348932169,0.9127541000822748,1,B,2,0
47,99.26980263185371,96.59099573864563,2.678806893208076,90.60034070505753,0.5540406014717598,0.01943878161753859,0.7255557025662909,0.6619624389348332,0,114.84932072489165,96.10583373839731,18.743486986494347,115.33850640807631,1.0,0.10438574547972136,0.9433668070728323,0.9128043469386307,3,A,0,0
48,107.41315030171033,108.38082841451481,-0.967678112804478,89.46555407848922,0.6829605582126331,0.05462021371379482,0.5791264366643066,0.537806624928728,1,98.21993297567192,107.2824349855398,-9.06250200986787,68.10271074391251,0.42790853367201886,0.2312836649742852,0.1301438909702032,0.19319344440904412,3,B,1,1
49,114.14453555076074,118.46389309712085,-4.319357546360109,89.30038822458214,0.503530550054277,0.43264859132312145,0.43675981473496417,0.4195215632786562,2,126.92604577533324,106.3579629630873,20.568082812245933,121.71332045216087,1.0,0.5156804531520387,0.9403992285946376,0.9188930379936617,3,A,1,0
50,94.02070925232394,101.25301476368496,-7.2323055113610195,71.78067015080894,0.41833682671744055,0.16133976691470706,0.4715502883685386,0.4136029692715901,4,109.89160361562033,97.04241456251947,12.849189053100858,97.5503564534316,0.823321508329901,0.14715256632047732,0.9479913034931088,0.8821091499181231,1,B,1,0
51,120.5355485058605,111.51442206145177,9.021126444408736,95.16924230096168,0.7314685845190244,0.08444846066059628,0.6638964699232355,0.6828912652132706,0,102.89431395642202,97.09568273159103,5.798631224830999,82.27384897561863,0.7782282578308781,0.4091217269183404,0.6581534515074147,0.6513064349891957,3,A,1,1
52,104.29106755407389,101.00839723606859,3.2826703180053016,97.61206327737816,0.6103906068694859,0.1756674777812877,0.44531309671789077,0.4997229217657953,0,96.99025828329007,121.73412384251509,-24.743865559225014,40.85277851824607,0.14843716573869054,0.012972846410996143,0.030354285092108486,0.049281930437028804,2,B,0,1
53,114.03052556471644,90.76896604230741,23.26155952240903,125.36625784181312,1.0,0.16538879800530087,0.977369648616317,0.9508298775831011,4,115.65769346409905,115.76239109808049,-0.10469763398143073,84.03691120617852,0.8286852168199782,0.13556887505605542,0.5921483750941906,0.5542420582803703,1,B,2,1
54,112.77190780718394,115.98408087887722,-3.212173071693286,79.4837922516842,0.4317659458535812,0.07065711129875563,0.2973181321945345,0.34654252309530376,1,86.82995697445048,124.70699763824582,-37.87704066379534,33.72535308799457,0.0,0.09370039740847413,0.009383072590310555,0.014488238486630169,0,B,1,1
55,111.60879237371974,116.4052351680609,-4.796442794341161,80.99898691863417,0.6674142973432864,0.26604940716956993,0.5516402737443955,0.4839186150386106,1,118.84420746366388,117.49624244448304,1.3479650191808332,81.30692296511883,0.5123247610817478,0.15543432579497193,0.5975489614409092,0.5719886535285708,4,B,1,0
56,100.17913747890407,112.77920055879886,-12.600063079894795,72.97843944671591,0.36055638374925825,0.26642903106043664,0.1510004450716965,0.1789893895777532,1,115.60938193848719,105.61949197312006,9.989889965367126,99.23455701288806,0.7824906168789556,0.07160149760130999,0.8879274714922868,0.8251003856379879,0,B,2,0
57,114.9791749641863,108.46721177682134,6.511963187364955,94.0180053240488,0.8324833589866801,0.22061712516594828,0.5549389983215545,0.5958753988754121,4,110.71686527942087,98.5488481336096,12.168017145811277,95.08054904056807,0.6247892946686913,0.3035334768822172,0.907741760674676,0.8532451447681058,4,B,1,0
58,106.58140253945463,111.69357534499369,-5.1121728055390605,78.36596005167402,0.5956458978804913,0.18042164311268044,0.25222580771759623,0.3012987686046701,0,128.77637986698184,112.17934890626051,16.597030960721327,122.17442743889477,0.9573655396279194,0.22099112331717868,0.8406829241607865,0.8404890117806814,3,B,0,0
59,113.77569066597287,109.11372326915922,4.661967396813651,90.5732420408078,0.7432030580488687,0.34621579029008,0.8164580749378668,0.7356681175877102,2,119.64922716536474,111.0717724203749,8.577454744989836,99.87214319911921,0.6419115029734125,0.3246635666862235,0.6588300460031129,0.6761737892972471,3,B,1,1
60,100.09743244730308,112.19490197802328,-12.097469530720204,69.12148487264558,0.5203902656155005,0.21526814718323756,0.333449319406501,0.29196792274556177,3,104.12071668417761,105.1671388684161,-1.0464221842384944,89.55328891177298,0.4253767603125981,0.5770395533466706,0.5884082873024816,0.54259028869206,2,A,1,0
61,115.45036939536377,105.81228602836141,9.638083367002352,105.11064159357603,0.6240367249947399,0.4703655059049912,0.8859050639860886,0.8210964981123314,4,104.01091748770934,114.94482514366344,-10.933907655954101,77.17764768804079,0.25600936806081276,0.11581345009155201,0.2826305627809979,0.26997046288084403,1,B,2,1
62,99.36285358208553,107.90177378310146,-8.538920201015927,63.211474766060725,0.49866222787421854,0.16291649285406457,0.3378909144235293,0.32218137079122655,0,110.90720050618084,114.94754808592796,-4.04034757974712,85.49552978234131,0.48650941909884404,0.16044539499297228,0.34902365114539297,0.3695515239200938,4,B,1,0
63,107.6735513588477,104.73741531145164,2.9361360473960616,83.30261718501521,0.7897300303917064,0.20669755774973572,0.2910061976589897,0.4037559474508359,1,100.74600263731155,95.69722139256903,5.048781244742514,88.97976223989737,0.7048920153310361,0.1514129067516009,0.6559277567842514,0.6429986628251892,4,B,2,0
64,126.01556773442378,102.37549681599084,23.64007091843294,117.84809570651429,1.0,0.2979517151151202,0.9683512709570814,0.9466272286363921,4,113.47173937972038,112.62493677979114,0.8468025999292337,84.09965300241396,0.6256675493994411,0.5549728252395911,0.5892800229161035,0.5620309832025759,1,B,0,1
65,109.135698401686,107.44967322852098,1.6860251731650209,90.8166357972269,0.5963377640583573,0.19721376711445077,0.6303484739928861,0.5950295090763931,0,106.70342035452968,110.41356107956832,-3.7101407250386416,80.14504363406508,0.5890593154776541,0.05272787138064625,0.5556157065054891,0.49668782736083994,2,A,0,1
66,107.58024250809497,104.89458545167017,2.6856570564248017,89.04371568540427,0.7727777686071301,0.07084831923484768,0.4378693310329959,0.4894179002055065,4,111.3633297790039,109.28459184839892,2.078737930604987,90.30279774463924,0.7365301721562321,0.18190828482861907,0.6296168863873663,0.5984829786772404,1,B,1,1
67,106.86748154936157,107.87845496984008,-1.010973420478507,84.02776802032784,0.48036990828621057,0.013292632740165611,0.217938550574252,0.32066199803840983,4,116.90480180936505,101.62847855152336,15.276323257841696,102.32132774576851,0.9024325654412715,0.06809965982541323,0.843838121771414,0.8349667254907344,1,B,0,0
68,104.15454428956976,106.41756251282794,-2.263018223258186,82.36906216121187,0.6056064604935498,0.15034388218405684,0.4204842114734176,0.42975643164100225,2,106.96194128015806,107.29889393746818,-0.33695265731012114,87.4355706888941,0.35008958972758275,0.18162246296306406,0.5876863662536571,0.5492426119481116,0,A,0,1
69,90.52878194761573,109.48613993669417,-18.957357989078446,53.50951355853938,0.3452562350319172,0.10289514244233978,0.07760527908508953,0.09879991123307467,1,111.88609705921124,107.85400027839584,4.032096780815394,97.02080454375532,0.4603258895337216,0.08670574615666418,0.6095239645525936,0.6054978086949508,1,A,1,0
70,117.4227210246499,108.45610499917667,8.966616025473229,100.98910281965796,0.8865830542404448,0.11549270543788356,0.7675764385692314,0.744651054376188,0,112.14873823090606,120.22774741130026,-8.079009180394195,75.57296662465687,0.4019245434378276,0.050522177129514484,0.24591800167586234,0.2708859920553236,4,B,2,1
71,100.30034176920618,117.08388013090216,-16.783538361695975,70.46942523618404,0.3015788037450805,0.3875579843229547,0.10864717773679892,0.12811373511169633,3,107.20017498276466,112.39579833998988,-5.195623357225216,80.6499550825893,0.6559997663704332,0.11026890450881476,0.4058267610091146,0.39267788857607766,4,A,1,0
72,118.6034645048403,92.80658889667626,25.796875608164044,126.81305769675426,1.0,0.2496635383571214,0.9683833826037331,0.9528471532748567,0,110.62743519214914,122.49100022931985,-11.863565037170716,68.84791324610997,0.3004908797575054,0.05628154015474386,0.1492790994012835,0.1831319417941943,3,A,1,1
73,111.84746752663996,109.89139741009959,1.9560701165403742,93.56593947978858,0.6285152114270036,0.07589084875539508,0.5091019351981844,0.5249597305390388,3,116.61595511293854,114.38242138439533,2.2335337285432075,92.27046649514034,0.7668703866682144,0.08816979428792679,0.4228220266439244,0.4759361610820121,4,A,1,0
74,112.42755800739236,113.8740873374138,-1.4465293300214341,79.49760359860028,0.7273153640857828,0.19238807236576078,0.38453191079508503,0.4162790237276476,2,102.05297435532914,107.84019657024078,-5.787222214911637,84.34976413678902,0.3850212717142822,0.11275855887286161,0.26605691864430353,0.3033248165666659,2,B,0,1
75,111.51878268969972,112.61406452954458,-1.0952818398448585,81.60901630634369,0.6928352962222635,0.5198798180238569,0.401120467868133,0.4297303987564348,2,124.89444626935705,99.38647864619895,25.507967623158095,124.57026629821954,1.0,0.08108498727213481,0.9727272436265881,0.9546871556190216,4,A,2,0
76,108.44043833256833,105.04935816325968,3.391080169308651,97.0391191601667,0.6626571878696645,0.08459584741102011,0.6398656257824255,0.617508908799548,3,113.21417026046859,106.46311157822848,6.751058682240114,89.569522962688,0.7555898111408706,0.17965789853577838,0.7350940880456898,0.7061146544442812,1,B,1,0
77,117.09064156849271,102.45870753735917,14.63193403113354,112.7490105646265,0.8208563420174985,0.18825265523111337,0.7854033580440386,0.7960502594773675,4,109.46777185958373,109.96222270222744,-0.4944508426437011,83.06183985203735,0.5416748887198904,0.15452431933331984,0.5018092974119082,0.49614207714240943,1,B,1,1
78,105.76757858122964,114.35411743697462,-8.586538855744976,65.33728269326551,0.42470507465535207,0.35915296172521144,0.5642119108109319,0.45757541218246667,0,99.96568461464601,110.34846345733304,-10.382778842687031,71.75798164813709,0.23083124155570844,0.08908683801368251,0.2528557498211409,0.2563064154763386,0,A,1,1
79,109.33881771969449,101.3678646427331,7.970953076961393,94.71452852017268,0.9364053036069244,0.10332347159372039,0.6551720506502436,0.668844349053827,3,99.86927595499436,107.53612842054213,-7.666852465547763,83.54976774817837,0.3432256678966849,0.11371929834472534,0.22906918061841855,0.26432014429370143,3,A,1,1
80,113.67597844856553,120.66075172385274,-6.9847732752872105,84.6176706426685,0.39061055998619865,0.062326807038521906,0.2680598731417239,0.2936958880186523,3,113.03894280567265,122.62874890451998,-9.589806098847333,69.27294950027077,0.3320576614811583,0.032735050305792046,0.2095738789561857,0.23657726344355157,4,A,0,1
81,118.39723342288276,96.95565323802073,21.441580184862033,111.01836818453236,0.872264416394419,0.48082226333821393,0.9453319336884035,0.9252478012392306,0,87.92322080581692,116.50699879656744,-28.58377799075052,43.18805720617292,0.1580999387109568,0.23635499181251474,0.02095487779070975,0.034272874793268626,4,A,2,1
82,105.07023557274714,111.11909455577916,-6.048858983032019,78.72016635561835,0.47152632525545485,0.07356295431865731,0.4465751996756788,0.4092357895670904,1,103.8210417254856,103.98317596720896,-0.16213424172336488,86.22376841562448,0.4708841502392316,0.20496754260792197,0.5117043131686176,0.5054012810005524,4,B,1,0
83,108.08854320664244,105.06540470548249,3.0231385011599485,97.61158619908713,0.7821786221057486,0.3367136852449864,0.5363317688696054,0.551802284937049,0,106.86593480764942,100.62071852401198,6.245216283637447,92.75622207939948,0.877035930864994,0.08031409192872804,0.7070774284005311,0.6847449460689364,3,A,0,0
84,116.22024992651956,119.00692938547165,-2.7866794589520936,81.44921565966865,0.4125915261387524,0.23262803015528552,0.3024623709109998,0.3537895733781892,2,118.10036800843069,92.51107749057103,25.589290517859666,128.52734883027145,1.0,0.15832826387181118,0.9633525477578736,0.9492799650019953,2,A,0,0
85,108.22511276963755,111.37347574611556,-3.148362976478012,81.25733070460599,0.6258990158255358,0.28669906797400496,0.20814466112247204,0.2936606744974227,4,106.51822213759498,114.00469483068622,-7.486472693091244,75.35518804923016,0.397595002872676,0.08601834668801822,0.2527606021966949,0.280102811511959,2,A,0,1
86,103.08839022863356,111.42650369978797,-8.338113471154415,73.5650839631266,0.36830459938487226,0.1259981362198255,0.28433080151536444,0.2917343947101707,1,117.19308570949994,115.21975378001427,1.973331929485667,91.631521272036,0.6477788851553813,0.40520151554124273,0.5936908134661364,0.5758840204907709,0,A,0,0
87,105.85669879956968,109.92838781686532,-4.07168901729564,76.94959595786091,0.4836677499917287,0.14093319896688675,0.3514260661681363,0.3706921034159963,0,109.3934110278539,115.00406384409207,-5.610652816238172,72.15993894219451,0.45227855385283194,0.08559660517409931,0.17131721478892745,0.2481107328547278,0,A,1,1
88,92.33799266893945,106.23844298393634,-13.900450314996888,57.949023065151735,0.2550499742168071,0.19671775668870053,0.15708974198388065,0.17401407235976152,0,93.45716218851206,111.61626675668614,-18.159104568174087,53.28968003229677,0.21632440485519372,0.19682169545119454,0.06540809770326135,0.09521498248951187,4,A,2,1
89,111.56300227481395,115.93968665195621,-4.376684377142254,85.83781371199606,0.5468507947695849,0.38161639610978837,0.4656118211865074,0.43628576226739724,3,109.48743759897202,103.27779613312174,6.209641465850282,90.7677107590951,0.801082565639453,0.24173597782581072,0.5433169938684761,0.5861653150773665,1,A,0,0
90,102.10256378279053,106.94994426326156,-4.847380480471031,74.47891637517615,0.5472464553475203,0.3389727468298183,0.273226319239699,0.3163893635867723,2,110.61481506367015,106.20115214553537,4.413662918134776,92.4637677370358,0.5792333506184109,0.26693754797544633,0.6306701575577376,0.6218359115495994,0,A,2,0
91,105.61020073807231,108.74275920912892,-3.132558471056612,86.62970149773858,0.6342945506315414,0.06569528514587486,0.4385071324790469,0.4320323687322681,0,111.27885113597921,99.77859887259234,11.50025226338687,97.9195041540078,0.8727244814549058,0.35798571151170916,0.8274544002398713,0.8002788499890156,2,A,1,0
